"day","month","year","site","habitat","common_name","scientific_name","count"
12,11,1999,"C","pool","Creek Chub","Semotilis atromaculatus",0
12,11,1999,"C","pool","Fathead Minnow","Pimephales promelas",0
12,11,1999,"C","pool","Green Sunfish","Lepomis cyanellus",0
12,11,1999,"C","pool","Johnny Darter","Etheostoma nigrum",0
12,11,1999,"C","pool","Longear Sunfish","Lepomis megalotis",0
12,11,1999,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
12,11,1999,"C","pool","Orangethroated Darter","Etheostoma spectabile",5
12,11,1999,"C","pool","Red Shiner","Cyprinella lutrensis",0
12,11,1999,"C","pool","Ringed Crayfish","Orconectes neglectus",0
12,11,1999,"C","pool","Sand Shiner","Notropis stramineus",0
12,11,1999,"C","pool","Slender Madtom","Noturus exilis",0
12,11,1999,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",69
12,11,1999,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
12,11,1999,"C","pool","Water Nymph Crayfish","Orconectes nais",0
12,11,1999,"C","pool","Western Mosquitofish","Gambusia affinis",0
12,11,1999,"C","pool","White Sucker","Catostomus commersoni",0
22,2,2000,"D","pool","Bluegill","Lepomis macrochirus",0
22,2,2000,"D","pool","Bluntnose Minnow","Pimephales notatus",0
22,2,2000,"D","pool","Carmine Shiner","Notropis percobromus",0
22,2,2000,"D","pool","Central Stoneroller","Campostoma anamolum",171
22,2,2000,"D","pool","Common Shiner","Luxilus cornutus",0
22,2,2000,"D","pool","Creek Chub","Semotilis atromaculatus",36
22,2,2000,"D","pool","Fathead Minnow","Pimephales promelas",0
22,2,2000,"D","pool","Green Sunfish","Lepomis cyanellus",0
22,2,2000,"D","pool","Johnny Darter","Etheostoma nigrum",0
22,2,2000,"D","pool","Longear Sunfish","Lepomis megalotis",0
22,2,2000,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
22,2,2000,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
22,2,2000,"D","pool","Red Shiner","Cyprinella lutrensis",0
22,2,2000,"D","pool","Ringed Crayfish","Orconectes neglectus",0
22,2,2000,"D","pool","Sand Shiner","Notropis stramineus",0
22,2,2000,"D","pool","Slender Madtom","Noturus exilis",0
22,2,2000,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
22,2,2000,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
22,2,2000,"D","pool","Water Nymph Crayfish","Orconectes nais",0
22,2,2000,"D","pool","Western Mosquitofish","Gambusia affinis",0
22,2,2000,"D","pool","White Sucker","Catostomus commersoni",0
24,2,2000,"A","pool","Bluegill","Lepomis macrochirus",0
24,2,2000,"A","pool","Bluntnose Minnow","Pimephales notatus",0
24,2,2000,"A","pool","Carmine Shiner","Notropis percobromus",0
24,2,2000,"A","pool","Central Stoneroller","Campostoma anamolum",325
24,2,2000,"A","pool","Common Shiner","Luxilus cornutus",7
24,2,2000,"A","pool","Creek Chub","Semotilis atromaculatus",122
24,2,2000,"A","pool","Fathead Minnow","Pimephales promelas",2
24,2,2000,"A","pool","Green Sunfish","Lepomis cyanellus",0
24,2,2000,"A","pool","Johnny Darter","Etheostoma nigrum",3
24,2,2000,"A","pool","Longear Sunfish","Lepomis megalotis",9
24,2,2000,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
24,2,2000,"A","pool","Orangethroated Darter","Etheostoma spectabile",82
24,2,2000,"A","pool","Red Shiner","Cyprinella lutrensis",1
24,2,2000,"A","pool","Ringed Crayfish","Orconectes neglectus",0
24,2,2000,"A","pool","Sand Shiner","Notropis stramineus",1
24,2,2000,"A","pool","Slender Madtom","Noturus exilis",0
24,2,2000,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",611
24,2,2000,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2000,"A","pool","Water Nymph Crayfish","Orconectes nais",0
24,2,2000,"A","pool","Western Mosquitofish","Gambusia affinis",0
24,2,2000,"A","pool","White Sucker","Catostomus commersoni",10
24,2,2000,"A","riffle","Bluegill","Lepomis macrochirus",0
24,2,2000,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
24,2,2000,"A","riffle","Carmine Shiner","Notropis percobromus",0
24,2,2000,"A","riffle","Central Stoneroller","Campostoma anamolum",0
24,2,2000,"A","riffle","Common Shiner","Luxilus cornutus",0
24,2,2000,"A","riffle","Creek Chub","Semotilis atromaculatus",0
24,2,2000,"A","riffle","Fathead Minnow","Pimephales promelas",0
24,2,2000,"A","riffle","Green Sunfish","Lepomis cyanellus",0
24,2,2000,"A","riffle","Johnny Darter","Etheostoma nigrum",0
24,2,2000,"A","riffle","Longear Sunfish","Lepomis megalotis",0
24,2,2000,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
24,2,2000,"A","riffle","Orangethroated Darter","Etheostoma spectabile",4
24,2,2000,"A","riffle","Red Shiner","Cyprinella lutrensis",0
24,2,2000,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
24,2,2000,"A","riffle","Sand Shiner","Notropis stramineus",0
24,2,2000,"A","riffle","Slender Madtom","Noturus exilis",0
24,2,2000,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
24,2,2000,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2000,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
24,2,2000,"A","riffle","Western Mosquitofish","Gambusia affinis",0
24,2,2000,"A","riffle","White Sucker","Catostomus commersoni",0
24,2,2000,"C","pool","Bluegill","Lepomis macrochirus",0
24,2,2000,"C","pool","Bluntnose Minnow","Pimephales notatus",0
24,2,2000,"C","pool","Carmine Shiner","Notropis percobromus",0
24,2,2000,"C","pool","Central Stoneroller","Campostoma anamolum",15
24,2,2000,"C","pool","Common Shiner","Luxilus cornutus",0
24,2,2000,"C","pool","Creek Chub","Semotilis atromaculatus",0
24,2,2000,"C","pool","Fathead Minnow","Pimephales promelas",0
24,2,2000,"C","pool","Green Sunfish","Lepomis cyanellus",0
24,2,2000,"C","pool","Johnny Darter","Etheostoma nigrum",0
24,2,2000,"C","pool","Longear Sunfish","Lepomis megalotis",0
24,2,2000,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
24,2,2000,"C","pool","Orangethroated Darter","Etheostoma spectabile",2
24,2,2000,"C","pool","Red Shiner","Cyprinella lutrensis",0
24,2,2000,"C","pool","Ringed Crayfish","Orconectes neglectus",0
24,2,2000,"C","pool","Sand Shiner","Notropis stramineus",0
24,2,2000,"C","pool","Slender Madtom","Noturus exilis",0
24,2,2000,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",17
24,2,2000,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2000,"C","pool","Water Nymph Crayfish","Orconectes nais",0
24,2,2000,"C","pool","Western Mosquitofish","Gambusia affinis",0
24,2,2000,"C","pool","White Sucker","Catostomus commersoni",0
2,5,2000,"A","pool","Bluegill","Lepomis macrochirus",0
2,5,2000,"A","pool","Bluntnose Minnow","Pimephales notatus",0
2,5,2000,"A","pool","Carmine Shiner","Notropis percobromus",0
2,5,2000,"A","pool","Central Stoneroller","Campostoma anamolum",51
2,5,2000,"A","pool","Common Shiner","Luxilus cornutus",0
2,5,2000,"A","pool","Creek Chub","Semotilis atromaculatus",23
2,5,2000,"A","pool","Fathead Minnow","Pimephales promelas",0
2,5,2000,"A","pool","Green Sunfish","Lepomis cyanellus",17
2,5,2000,"A","pool","Johnny Darter","Etheostoma nigrum",1
2,5,2000,"A","pool","Longear Sunfish","Lepomis megalotis",0
2,5,2000,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
2,5,2000,"A","pool","Orangethroated Darter","Etheostoma spectabile",32
2,5,2000,"A","pool","Red Shiner","Cyprinella lutrensis",2
2,5,2000,"A","pool","Ringed Crayfish","Orconectes neglectus",0
2,5,2000,"A","pool","Sand Shiner","Notropis stramineus",0
2,5,2000,"A","pool","Slender Madtom","Noturus exilis",0
2,5,2000,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",119
2,5,2000,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
2,5,2000,"A","pool","Water Nymph Crayfish","Orconectes nais",0
2,5,2000,"A","pool","Western Mosquitofish","Gambusia affinis",0
2,5,2000,"A","pool","White Sucker","Catostomus commersoni",4
2,5,2000,"A","riffle","Bluegill","Lepomis macrochirus",0
2,5,2000,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
2,5,2000,"A","riffle","Carmine Shiner","Notropis percobromus",0
2,5,2000,"A","riffle","Central Stoneroller","Campostoma anamolum",5
2,5,2000,"A","riffle","Common Shiner","Luxilus cornutus",0
2,5,2000,"A","riffle","Creek Chub","Semotilis atromaculatus",0
2,5,2000,"A","riffle","Fathead Minnow","Pimephales promelas",0
2,5,2000,"A","riffle","Green Sunfish","Lepomis cyanellus",0
2,5,2000,"A","riffle","Johnny Darter","Etheostoma nigrum",0
2,5,2000,"A","riffle","Longear Sunfish","Lepomis megalotis",0
2,5,2000,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
2,5,2000,"A","riffle","Orangethroated Darter","Etheostoma spectabile",28
2,5,2000,"A","riffle","Red Shiner","Cyprinella lutrensis",0
2,5,2000,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
2,5,2000,"A","riffle","Sand Shiner","Notropis stramineus",0
2,5,2000,"A","riffle","Slender Madtom","Noturus exilis",0
2,5,2000,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",5
2,5,2000,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
2,5,2000,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
2,5,2000,"A","riffle","Western Mosquitofish","Gambusia affinis",0
2,5,2000,"A","riffle","White Sucker","Catostomus commersoni",0
2,5,2000,"B","pool","Bluegill","Lepomis macrochirus",0
2,5,2000,"B","pool","Bluntnose Minnow","Pimephales notatus",0
2,5,2000,"B","pool","Carmine Shiner","Notropis percobromus",0
2,5,2000,"B","pool","Central Stoneroller","Campostoma anamolum",2
2,5,2000,"B","pool","Common Shiner","Luxilus cornutus",0
2,5,2000,"B","pool","Creek Chub","Semotilis atromaculatus",0
2,5,2000,"B","pool","Fathead Minnow","Pimephales promelas",0
2,5,2000,"B","pool","Green Sunfish","Lepomis cyanellus",0
2,5,2000,"B","pool","Johnny Darter","Etheostoma nigrum",0
2,5,2000,"B","pool","Longear Sunfish","Lepomis megalotis",0
2,5,2000,"B","pool","Orangespotted Sunfish","Lepomis humilis",0
2,5,2000,"B","pool","Orangethroated Darter","Etheostoma spectabile",0
2,5,2000,"B","pool","Red Shiner","Cyprinella lutrensis",0
2,5,2000,"B","pool","Ringed Crayfish","Orconectes neglectus",0
2,5,2000,"B","pool","Sand Shiner","Notropis stramineus",0
2,5,2000,"B","pool","Slender Madtom","Noturus exilis",0
2,5,2000,"B","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
2,5,2000,"B","pool","Suckermouth Minnows","Phenocobius mirabilis",0
2,5,2000,"B","pool","Water Nymph Crayfish","Orconectes nais",0
2,5,2000,"B","pool","Western Mosquitofish","Gambusia affinis",0
2,5,2000,"B","pool","White Sucker","Catostomus commersoni",0
2,5,2000,"B","riffle","Bluegill","Lepomis macrochirus",0
2,5,2000,"B","riffle","Bluntnose Minnow","Pimephales notatus",0
2,5,2000,"B","riffle","Carmine Shiner","Notropis percobromus",0
2,5,2000,"B","riffle","Central Stoneroller","Campostoma anamolum",1
2,5,2000,"B","riffle","Common Shiner","Luxilus cornutus",0
2,5,2000,"B","riffle","Creek Chub","Semotilis atromaculatus",0
2,5,2000,"B","riffle","Fathead Minnow","Pimephales promelas",0
2,5,2000,"B","riffle","Green Sunfish","Lepomis cyanellus",0
2,5,2000,"B","riffle","Johnny Darter","Etheostoma nigrum",0
2,5,2000,"B","riffle","Longear Sunfish","Lepomis megalotis",0
2,5,2000,"B","riffle","Orangespotted Sunfish","Lepomis humilis",0
2,5,2000,"B","riffle","Orangethroated Darter","Etheostoma spectabile",0
2,5,2000,"B","riffle","Red Shiner","Cyprinella lutrensis",0
2,5,2000,"B","riffle","Ringed Crayfish","Orconectes neglectus",0
2,5,2000,"B","riffle","Sand Shiner","Notropis stramineus",0
2,5,2000,"B","riffle","Slender Madtom","Noturus exilis",0
2,5,2000,"B","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
2,5,2000,"B","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
2,5,2000,"B","riffle","Water Nymph Crayfish","Orconectes nais",0
2,5,2000,"B","riffle","Western Mosquitofish","Gambusia affinis",0
2,5,2000,"B","riffle","White Sucker","Catostomus commersoni",0
2,5,2000,"D","pool","Bluegill","Lepomis macrochirus",0
2,5,2000,"D","pool","Bluntnose Minnow","Pimephales notatus",0
2,5,2000,"D","pool","Carmine Shiner","Notropis percobromus",0
2,5,2000,"D","pool","Central Stoneroller","Campostoma anamolum",65
2,5,2000,"D","pool","Common Shiner","Luxilus cornutus",0
2,5,2000,"D","pool","Creek Chub","Semotilis atromaculatus",31
2,5,2000,"D","pool","Fathead Minnow","Pimephales promelas",0
2,5,2000,"D","pool","Green Sunfish","Lepomis cyanellus",0
2,5,2000,"D","pool","Johnny Darter","Etheostoma nigrum",0
2,5,2000,"D","pool","Longear Sunfish","Lepomis megalotis",0
2,5,2000,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
2,5,2000,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
2,5,2000,"D","pool","Red Shiner","Cyprinella lutrensis",0
2,5,2000,"D","pool","Ringed Crayfish","Orconectes neglectus",0
2,5,2000,"D","pool","Sand Shiner","Notropis stramineus",0
2,5,2000,"D","pool","Slender Madtom","Noturus exilis",0
2,5,2000,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
2,5,2000,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
2,5,2000,"D","pool","Water Nymph Crayfish","Orconectes nais",0
2,5,2000,"D","pool","Western Mosquitofish","Gambusia affinis",0
2,5,2000,"D","pool","White Sucker","Catostomus commersoni",0
4,5,2000,"C","pool","Bluegill","Lepomis macrochirus",0
4,5,2000,"C","pool","Bluntnose Minnow","Pimephales notatus",0
4,5,2000,"C","pool","Carmine Shiner","Notropis percobromus",0
4,5,2000,"C","pool","Central Stoneroller","Campostoma anamolum",22
4,5,2000,"C","pool","Common Shiner","Luxilus cornutus",0
4,5,2000,"C","pool","Creek Chub","Semotilis atromaculatus",0
4,5,2000,"C","pool","Fathead Minnow","Pimephales promelas",0
4,5,2000,"C","pool","Green Sunfish","Lepomis cyanellus",0
4,5,2000,"C","pool","Johnny Darter","Etheostoma nigrum",0
4,5,2000,"C","pool","Longear Sunfish","Lepomis megalotis",0
4,5,2000,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
4,5,2000,"C","pool","Orangethroated Darter","Etheostoma spectabile",4
4,5,2000,"C","pool","Red Shiner","Cyprinella lutrensis",0
4,5,2000,"C","pool","Ringed Crayfish","Orconectes neglectus",0
4,5,2000,"C","pool","Sand Shiner","Notropis stramineus",0
4,5,2000,"C","pool","Slender Madtom","Noturus exilis",0
4,5,2000,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",63
4,5,2000,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
4,5,2000,"C","pool","Water Nymph Crayfish","Orconectes nais",0
4,5,2000,"C","pool","Western Mosquitofish","Gambusia affinis",0
4,5,2000,"C","pool","White Sucker","Catostomus commersoni",0
30,8,2000,"A","pool","Bluegill","Lepomis macrochirus",0
30,8,2000,"A","pool","Bluntnose Minnow","Pimephales notatus",0
30,8,2000,"A","pool","Carmine Shiner","Notropis percobromus",0
30,8,2000,"A","pool","Central Stoneroller","Campostoma anamolum",162
30,8,2000,"A","pool","Common Shiner","Luxilus cornutus",5
30,8,2000,"A","pool","Creek Chub","Semotilis atromaculatus",122
30,8,2000,"A","pool","Fathead Minnow","Pimephales promelas",0
30,8,2000,"A","pool","Green Sunfish","Lepomis cyanellus",4
30,8,2000,"A","pool","Johnny Darter","Etheostoma nigrum",0
30,8,2000,"A","pool","Longear Sunfish","Lepomis megalotis",0
30,8,2000,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
30,8,2000,"A","pool","Orangethroated Darter","Etheostoma spectabile",3
30,8,2000,"A","pool","Red Shiner","Cyprinella lutrensis",17
30,8,2000,"A","pool","Ringed Crayfish","Orconectes neglectus",0
30,8,2000,"A","pool","Sand Shiner","Notropis stramineus",0
30,8,2000,"A","pool","Slender Madtom","Noturus exilis",1
30,8,2000,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",509
30,8,2000,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
30,8,2000,"A","pool","Water Nymph Crayfish","Orconectes nais",0
30,8,2000,"A","pool","Western Mosquitofish","Gambusia affinis",2
30,8,2000,"A","pool","White Sucker","Catostomus commersoni",14
30,8,2000,"A","riffle","Bluegill","Lepomis macrochirus",0
30,8,2000,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
30,8,2000,"A","riffle","Carmine Shiner","Notropis percobromus",0
30,8,2000,"A","riffle","Central Stoneroller","Campostoma anamolum",51
30,8,2000,"A","riffle","Common Shiner","Luxilus cornutus",0
30,8,2000,"A","riffle","Creek Chub","Semotilis atromaculatus",29
30,8,2000,"A","riffle","Fathead Minnow","Pimephales promelas",0
30,8,2000,"A","riffle","Green Sunfish","Lepomis cyanellus",0
30,8,2000,"A","riffle","Johnny Darter","Etheostoma nigrum",1
30,8,2000,"A","riffle","Longear Sunfish","Lepomis megalotis",0
30,8,2000,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
30,8,2000,"A","riffle","Orangethroated Darter","Etheostoma spectabile",84
30,8,2000,"A","riffle","Red Shiner","Cyprinella lutrensis",7
30,8,2000,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
30,8,2000,"A","riffle","Sand Shiner","Notropis stramineus",0
30,8,2000,"A","riffle","Slender Madtom","Noturus exilis",0
30,8,2000,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",5
30,8,2000,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
30,8,2000,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
30,8,2000,"A","riffle","Western Mosquitofish","Gambusia affinis",0
30,8,2000,"A","riffle","White Sucker","Catostomus commersoni",0
31,8,2000,"C","pool","Bluegill","Lepomis macrochirus",0
31,8,2000,"C","pool","Bluntnose Minnow","Pimephales notatus",0
31,8,2000,"C","pool","Carmine Shiner","Notropis percobromus",0
31,8,2000,"C","pool","Central Stoneroller","Campostoma anamolum",21
31,8,2000,"C","pool","Common Shiner","Luxilus cornutus",0
31,8,2000,"C","pool","Creek Chub","Semotilis atromaculatus",0
31,8,2000,"C","pool","Fathead Minnow","Pimephales promelas",0
31,8,2000,"C","pool","Green Sunfish","Lepomis cyanellus",0
31,8,2000,"C","pool","Johnny Darter","Etheostoma nigrum",0
31,8,2000,"C","pool","Longear Sunfish","Lepomis megalotis",0
31,8,2000,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
31,8,2000,"C","pool","Orangethroated Darter","Etheostoma spectabile",0
31,8,2000,"C","pool","Red Shiner","Cyprinella lutrensis",0
31,8,2000,"C","pool","Ringed Crayfish","Orconectes neglectus",0
31,8,2000,"C","pool","Sand Shiner","Notropis stramineus",0
31,8,2000,"C","pool","Slender Madtom","Noturus exilis",0
31,8,2000,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",40
31,8,2000,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
31,8,2000,"C","pool","Water Nymph Crayfish","Orconectes nais",0
31,8,2000,"C","pool","Western Mosquitofish","Gambusia affinis",0
31,8,2000,"C","pool","White Sucker","Catostomus commersoni",0
31,8,2000,"D","pool","Bluegill","Lepomis macrochirus",0
31,8,2000,"D","pool","Bluntnose Minnow","Pimephales notatus",0
31,8,2000,"D","pool","Carmine Shiner","Notropis percobromus",0
31,8,2000,"D","pool","Central Stoneroller","Campostoma anamolum",2
31,8,2000,"D","pool","Common Shiner","Luxilus cornutus",0
